County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.5407772,2020-04-02 22:55 EDT,06,093,43.540,0.06890215893431327
Glenn,California,2,0,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-02 22:55 EDT,06,021,27.897,0.0716922966627236
Tuolumne,California,2,0,0,0,0.0%,38.02764367200007,-119.954653631,2020-04-02 22:55 EDT,06,109,53.932,0.037083735073796635
Alpine,California,1,0,0,0,0.0%,38.59733304900004,-119.82042125199995,2020-04-02 22:55 EDT,06,003,1.146,0.8726003490401397
Colusa,California,1,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-02 22:55 EDT,06,011,21.464,0.04658963846440551
Plumas,California,1,0,0,0,0.0%,40.00070235500005,-120.83349825399996,2020-04-02 22:55 EDT,06,063,18.699,0.05347879565752179
Del Norte,California,1,1,0,0,0.0%,41.74317575200007,-123.89711070599998,2020-04-02 22:55 EDT,06,015,27.424,0.03646441073512252
Wayne,Michigan,2211,213,93,93,4.2%,42.28515,-83.3836,2020-04-02 22:55 EDT,26,163,1761.382,1.2552643322118655
Oakland,Michigan,2183,273,119,119,5.5%,42.74214,-83.16174000000002,2020-04-02 22:55 EDT,26,125,1250.843,1.7452230215942368
Macomb,Michigan,1332,244,58,58,4.4%,42.69565,-82.92171,2020-04-02 22:55 EDT,26,099,868.704,1.5333185987401923
Washtenaw,Michigan,438,37,8,8,1.8%,42.25322942,-83.83877634,2020-04-02 22:55 EDT,26,161,365.961,1.1968488445490093
Genesee,Michigan,349,100,10,10,2.9%,43.0217016,-83.70675478,2020-04-02 22:55 EDT,26,049,409.361,0.852548239817667
Ingham,Michigan,128,7,1,1,0.8%,42.59709245,-84.37353421,2020-04-02 22:55 EDT,26,065,289.564,0.44204390048486686
Kent,Michigan,125,6,2,2,1.6%,43.03216204,-85.54929822,2020-04-02 22:55 EDT,26,081,643.140,0.19435892651677705
Livingston,Michigan,113,11,2,2,1.8%,42.60291818,-83.91152404,2020-04-02 22:55 EDT,26,093,188.482,0.5995267452594942
Saginaw,Michigan,82,11,0,0,0.0%,43.33502489,-84.05317757,2020-04-02 22:55 EDT,26,145,192.778,0.42535974021931966
Monroe,Michigan,79,21,0,0,0.0%,41.91606,-83.3979,2020-04-02 22:55 EDT,26,115,149.699,0.5277256361097937
