County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
McCook,South Dakota,1,0,0,0%,43.67430648,-97.3684216,2020-03-16 23:13 EDT,46,087,0.31,3.2258064516129035
Missoula,Montana,3,1,0,0%,46.87278,-113.99625,2020-03-16 23:13 EDT,30,063,3.65,0.8219178082191781
Yellowstone,Montana,2,1,0,0%,45.93711629,-108.2743481,2020-03-16 23:13 EDT,30,111,3.7,0.5405405405405405
Gallatin,Montana,1,0,0,0%,45.54045182,-111.17041090000002,2020-03-16 23:13 EDT,30,031,3.27,0.3058103975535168
Silver Bow,Montana,1,0,0,0%,45.99544,-112.65661,2020-03-16 23:13 EDT,30,093,1,1.0
St. Louis,Missouri,3,1,0,0%,38.62775,-90.19956,2020-03-16 23:13 EDT,29,189,19.33,0.15519917227108124
Greene,Missouri,3,1,0,0%,37.25804025,-93.34201853,2020-03-16 23:13 EDT,29,077,11.28,0.26595744680851063
Henry,Missouri,1,0,0,0%,38.38842154,-93.79668046,2020-03-16 23:13 EDT,29,083,0.23,4.3478260869565215
New Castle,Delaware,8,1,0,0%,39.65977,-75.56394,2020-03-16 23:13 EDT,10,003,17.47,0.4579278763594734
Ada,Idaho,2,0,0,0%,43.45105691,-116.2411338,2020-03-16 23:13 EDT,16,001,11.07,0.18066847335140018
Blaine,Idaho,1,0,0,0%,43.41233465,-113.9798058,2020-03-16 23:13 EDT,16,013,0.26,3.846153846153846
Teton,Idaho,1,0,0,0%,43.75945168,-111.2076444,2020-03-16 23:13 EDT,16,081,0.01,100.0
Sheridan,Wyoming,1,0,0,0%,44.78998512,-106.8795285,2020-03-16 23:13 EDT,56,033,1.04,0.9615384615384615
Sheridan,Wyoming,1,0,0,0%,44.79792,-106.95587,2020-03-16 23:13 EDT,56,033,1.04,0.9615384615384615
Fremont,Wyoming,1,0,0,0%,43.04051864,-108.6304974,2020-03-16 23:13 EDT,56,013,1.04,0.9615384615384615
Ward,North Dakota,1,0,0,0%,48.22168092,-101.5418179,2020-03-16 23:13 EDT,38,101,2.53,0.3952569169960475
Anchorage,Alaska,1,0,0,0%,61.21753,-149.85825,2020-03-16 23:13 EDT,02,020,7.61,0.1314060446780552
Lake,Florida,1,1,0,0%,28.762619734000047,-81.71155351299996,2020-03-16 23:13 EDT,12,069,3.87,0.25839793281653745
Winnebago,Illinois,1,0,0,0%,42.26568000000003,-89.24138999999997,2020-03-16 23:13 EDT,17,201,4.74,0.21097046413502107
Whiteside,Illinois,1,0,0,0%,41.75533495100007,-89.91231676399998,2020-03-16 23:13 EDT,17,195,1.01,0.9900990099009901
Clinton,Illinois,1,0,0,0%,40.148790000000076,-88.96396999999996,2020-03-16 23:13 EDT,17,027,2.07,0.48309178743961356
Peoria,Illinois,1,1,0,0%,40.69236000000007,-89.58798999999998,2020-03-16 23:13 EDT,17,143,4.81,0.2079002079002079
Webb,Texas,1,1,0,0%,32.632630000000056,-97.07417999999996,2020-03-16 23:13 EDT,48,479,3.59,0.2785515320334262
Sampson,North Carolina,1,1,0,0%,34.991607240000064,-78.37157695699995,2020-03-16 23:13 EDT,37,163,0.99,1.0101010101010102
Broadwater,Montana,1,0,0,0%,46.603980000000035,-112.08558999999997,2020-03-16 23:13 EDT,30,007,0.05,20.0
Blue earth,Minnesota,1,1,0,0%,43.64155,-94.09094,2020-03-16 23:13 EDT,27,013,3.94,0.25380710659898476
Virginia Beach City,Virginia,4,0,0,0%,36.74817867,-76.0574891,2020-03-16 23:13 EDT,51,810,9.62,0.4158004158004158
Alexandria City,Virginia,2,0,0,0%,38.81838615,-77.08622964,2020-03-16 23:13 EDT,51,510,1.83,1.0928961748633879
Harrisonburg,Virginia,1,0,0,0%,38.45163,-78.8697,2020-03-16 23:13 EDT,51,660,7.68,0.13020833333333334
Charlottesville City,Virginia,1,1,0,0%,38.03731327,-78.48702109,2020-03-16 23:13 EDT,51,540,2.42,0.4132231404958678
Baltimore City,Maryland,2,1,0,0%,39.30194126,-76.61111168,2020-03-16 23:13 EDT,24,510,26.05,0.07677543186180422
Weber-Morgan,Utah,2,1,0,0%,41.2245943,-111.9703114,2020-03-16 23:13 EDT,49,057,2.72,0.7352941176470588
Washington,District of Columbia,22,5,0,0%,38.89037,-77.03196,2020-03-16 23:13 EDT,11,001,39.63,0.5551349987383295
St. Louis City,Missouri,1,1,0,0%,38.63399181600005,-90.247897987,2020-03-16 23:13 EDT,29,510,11.55,0.08658008658008658
